sample_id,class,board_id,selected_alpha,pixel_diff_ap,pixel_diff_auc,pixel_diff_positive_patches,pixel_diff_negative_patches,pixel_diff_pos_mean,pixel_diff_neg_mean,pixel_diff_lift,pixel_diff_top1_hit,pixel_diff_top5_hit,pixel_diff_top10_hit,dinov2_diff_ap,dinov2_diff_auc,dinov2_diff_positive_patches,dinov2_diff_negative_patches,dinov2_diff_pos_mean,dinov2_diff_neg_mean,dinov2_diff_lift,dinov2_diff_top1_hit,dinov2_diff_top5_hit,dinov2_diff_top10_hit,hybrid_pixel_dino_ap,hybrid_pixel_dino_auc,hybrid_pixel_dino_positive_patches,hybrid_pixel_dino_negative_patches,hybrid_pixel_dino_pos_mean,hybrid_pixel_dino_neg_mean,hybrid_pixel_dino_lift,hybrid_pixel_dino_top1_hit,hybrid_pixel_dino_top5_hit,hybrid_pixel_dino_top10_hit
12_open_circuit_06,Open_circuit,12,0.75,0.5599206925187996,0.8650603611693106,13,771,0.8612781763076782,0.348514199256897,2.471285820007324,True,True,True,0.7768339787738942,0.9430310286341416,13,771,0.18354126811027527,0.003947025630623102,46.50104904174805,True,True,True,0.9564102564102565,0.9983039010276364,13,771,0.366809219121933,0.04436498507857323,8.267987251281738,True,True,True
12_open_circuit_07,Open_circuit,12,0.75,0.5998505209993483,0.8480519480519482,14,770,0.706194281578064,0.3482193648815155,2.028015613555908,True,True,True,0.6466634163551593,0.9025046382189239,14,770,0.16591249406337738,0.004054386168718338,40.921634674072266,True,True,True,0.7544872223585134,0.936456400742115,14,770,0.3649733364582062,0.07216452062129974,5.057517051696777,True,True,True
12_open_circuit_08,Open_circuit,12,0.75,0.7821965353271259,0.8740501792114694,9,775,1.0357351303100586,0.34820234775543213,2.9745209217071533,True,True,True,0.6584622182942995,0.9620071684587814,9,775,0.18859517574310303,0.005221512168645859,36.11881637573242,True,True,True,0.9765432098765432,0.9997132616487455,9,775,0.4837395250797272,0.05864610895514488,8.248449325561523,True,True,True
12_open_circuit_09,Open_circuit,12,0.75,0.5919675094767675,0.7406088082901555,12,772,0.9372830390930176,0.3486412465572357,2.6883883476257324,True,True,True,0.3261072646419109,0.9412780656303973,12,772,0.04589365795254707,0.003617154899984598,12.687746047973633,True,True,True,0.5982247915232286,0.834628670120898,12,772,0.3197087347507477,0.04803268983960152,6.656064033508301,True,True,True
12_open_circuit_10,Open_circuit,12,0.75,0.6092140631388852,0.862708719851577,14,770,0.8161272406578064,0.34825995564460754,2.343442678451538,True,True,True,0.5607037405970945,0.9297773654916512,14,770,0.13773760199546814,0.004253166262060404,32.38465118408203,True,True,True,0.7595156003385255,0.9341372912801484,14,770,0.4131498336791992,0.06713563948869705,6.153956413269043,True,True,True
01_short_01,Short,01,0.8,0.3602947608644481,0.6490036231884058,12,1472,0.7970920205116272,0.4778929054737091,1.667930245399475,True,True,True,0.43427219448167914,0.8686028079710145,12,1472,0.023710934445261955,0.0010000139009207487,23.710376739501953,True,True,True,0.36241278090004864,0.724807518115942,12,1472,0.27671417593955994,0.07429178059101105,3.724694013595581,True,True,True
01_short_02,Short,01,0.8,0.2665915689744758,0.6913213315217391,12,1472,0.8282334208488464,0.4777664244174957,1.7335530519485474,True,True,True,0.5442863289721442,0.9543138586956521,12,1472,0.03891586884856224,0.001162650645710528,33.47140121459961,True,True,True,0.5801977826228196,0.8034420289855073,12,1472,0.3255341351032257,0.07303614169359207,4.457164764404297,True,True,True
01_short_03,Short,01,0.8,0.34133463852906654,0.6748754528985506,12,1472,0.8196613788604736,0.47786280512809753,1.7152650356292725,True,True,True,0.42765427273303613,0.9295176630434782,12,1472,0.03190889209508896,0.0011915884679183364,26.778234481811523,True,True,True,0.4910051009452375,0.8033854166666667,12,1472,0.3022441267967224,0.07085882872343063,4.265439987182617,True,True,True
01_short_04,Short,01,0.8,0.22345806018085496,0.565597667638484,14,1470,0.8019903302192688,0.4779318869113922,1.6780431270599365,True,True,True,0.3617383263661415,0.967687074829932,14,1470,0.023751674219965935,0.001072180224582553,22.152490615844727,True,True,True,0.3005390245447948,0.7103498542274053,14,1470,0.22068260610103607,0.05561866983771324,3.9677786827087402,True,True,True
01_short_05,Short,01,0.8,0.5442995829325894,0.8191519474637681,12,1472,0.9162325859069824,0.47785046696662903,1.9174044132232666,True,True,True,0.3231219645438993,0.9787703804347826,12,1472,0.012948974967002869,0.0011056961957365274,11.711053848266602,True,True,True,0.6264775957371825,0.9519361413043479,12,1472,0.31830182671546936,0.06327689439058304,5.030300617218018,True,True,True
01_short_06,Short,01,0.8,0.3677344372181184,0.6978862973760933,14,1470,0.8525856137275696,0.47773611545562744,1.7846370935440063,True,True,True,0.5678284517892985,0.9743926141885326,14,1470,0.019163336604833603,0.0010128961876034737,18.919170379638672,True,True,True,0.6631821404137664,0.8704567541302235,14,1470,0.30590564012527466,0.06116548925638199,5.001277446746826,True,True,True
01_short_07,Short,01,0.8,0.22977958690978853,0.5102209448536016,19,1465,0.9419545531272888,0.47825297713279724,1.9695738554000854,True,True,True,0.5962698343863054,0.9345428417460032,19,1465,0.03391522914171219,0.0010560041991993785,32.11627197265625,True,True,True,0.4417197031104311,0.7384587749236572,19,1465,0.18510401248931885,0.033232979476451874,5.569887638092041,True,True,True
01_short_08,Short,01,0.8,0.18786141385572505,0.5201692128794257,17,1467,0.8648896217346191,0.4780154526233673,1.8093340396881104,True,True,True,0.4222871842609646,0.9502786799791492,17,1467,0.0329759381711483,0.001082210335880518,30.47064208984375,True,True,True,0.38002734989137443,0.7260515658206023,17,1467,0.16003724932670593,0.029114753007888794,5.496773719787598,True,True,True
01_short_09,Short,01,0.8,0.2715100420700641,0.5916933285934352,29,1455,0.883710503578186,0.4779603183269501,1.848920226097107,True,True,True,0.519160796409427,0.9592368764071573,29,1455,0.034201666712760925,0.001326090656220913,25.791162490844727,True,True,True,0.439653956282074,0.7497807797132363,29,1455,0.14955857396125793,0.02886764146387577,5.1808366775512695,True,True,True
01_short_10,Short,01,0.8,0.4607190663790944,0.7164413997407887,11,1473,0.9195075631141663,0.47792914509773254,1.9239411354064941,True,True,True,0.11550015069307333,0.9327285070665926,11,1473,0.006476662587374449,0.0009814398363232613,6.599086284637451,False,True,True,0.47105575646268155,0.8378695303338888,11,1473,0.304568886756897,0.06727340072393417,4.527329444885254,True,True,True
01_short_11,Short,01,0.8,0.3179129814063814,0.5866142903907389,23,1461,0.9270833730697632,0.47809720039367676,1.9391106367111206,True,True,True,0.4331415707072206,0.945510817486534,23,1461,0.03933402895927429,0.0011708217207342386,33.59495544433594,True,True,True,0.407764670457422,0.6872303068178436,23,1461,0.16139644384384155,0.030735081061720848,5.251211643218994,True,True,True
01_short_12,Short,01,0.8,0.3314349751547325,0.7014220027247956,16,1468,0.9003092050552368,0.4778352975845337,1.8841413259506226,True,True,True,0.5878948176108656,0.9488675068119892,16,1468,0.04440369829535484,0.0012037897249683738,36.88629150390625,True,True,True,0.5539002896881235,0.8191842643051771,16,1468,0.2700546383857727,0.05465790629386902,4.94081449508667,True,True,True
01_short_13,Short,01,0.8,0.2137864088180236,0.5580215726372348,17,1467,0.8684130311012268,0.48071637749671936,1.8064976930618286,True,True,True,0.360736617604937,0.9246561610329204,17,1467,0.01775112748146057,0.0011740827467292547,15.119024276733398,True,True,True,0.3110710925578446,0.7237659890131922,17,1467,0.14487259089946747,0.0313270278275013,4.624522686004639,True,True,True
01_short_14,Short,01,0.8,0.5249425752616237,0.7136813825734794,17,1467,1.1197917461395264,0.4779382348060608,2.342963218688965,True,True,True,0.49621073096915536,0.9534063113998156,17,1467,0.016464682295918465,0.001027688616886735,16.020933151245117,True,True,True,0.6422247835636957,0.9081759493163318,17,1467,0.21561023592948914,0.030472707003355026,7.0755181312561035,True,True,True
01_short_15,Short,01,0.8,0.5212793982662645,0.7708697764820214,14,1470,1.0377603769302368,0.47799745202064514,2.171058416366577,True,True,True,0.44414995527243367,0.9584062196307095,14,1470,0.019773533567786217,0.0010281786089763045,19.231435775756836,True,True,True,0.5719010511468265,0.8382896015549077,14,1470,0.36961498856544495,0.06559928506612778,5.634435653686523,True,True,True
01_short_16,Short,01,0.8,0.4593255667318716,0.6376707650273223,20,1464,1.0942058563232422,0.47807803750038147,2.28875994682312,True,True,True,0.16468760923548525,0.9318647540983607,20,1464,0.006978286895900965,0.001031113089993596,6.767665863037109,True,True,True,0.4913391886526026,0.8067281420765027,20,1464,0.20604078471660614,0.03585442155599594,5.746592044830322,True,True,True
01_short_17,Short,01,0.8,0.4473960311132908,0.7359502724795641,16,1468,0.8732095956802368,0.477806031703949,1.8275399208068848,True,True,True,0.4945877181735253,0.9699846730245232,16,1468,0.03509391471743584,0.00109396711923182,32.0792121887207,True,True,True,0.5184450506934946,0.8305517711171663,16,1468,0.27199214696884155,0.06162717193365097,4.413509368896484,True,True,True
01_short_18,Short,01,0.8,0.3218942575352458,0.6203806198910081,16,1468,0.8572591543197632,0.4779408574104309,1.7936511039733887,True,True,True,0.5031776898157847,0.9236205722070844,16,1468,0.036877743899822235,0.001121720066294074,32.87578201293945,True,True,True,0.39915902552205196,0.76170810626703,16,1468,0.2575015723705292,0.05988568440079689,4.29988431930542,True,True,True
01_short_19,Short,01,0.8,0.3857239110359185,0.6730883855585831,16,1468,0.9903970956802368,0.478127121925354,2.0714094638824463,True,True,True,0.42273055780008756,0.9349029291553135,16,1468,0.0379183366894722,0.0012250543804839253,30.952125549316406,True,True,True,0.6201838855921946,0.8018988419618529,16,1468,0.22641514241695404,0.038433197885751724,5.8911333084106445,True,True,True
01_short_20,Short,01,0.8,0.5147534623079164,0.8225263964577657,16,1468,1.0201009511947632,0.47790539264678955,2.1345248222351074,True,True,True,0.522774106939805,0.9479308583106266,16,1468,0.05095035582780838,0.0012918052962049842,39.4409065246582,True,True,True,0.6716644560306141,0.9238760217983651,16,1468,0.30810925364494324,0.05214138329029083,5.9091105461120605,True,True,True
04_short_01,Short,04,0.75,0.43064755239987035,0.7541666666666667,12,940,0.70703125,0.33143147826194763,2.133265256881714,True,True,True,0.5545057146372591,0.9330673758865249,12,940,0.09863679856061935,0.0027342194225639105,36.07481002807617,True,True,True,0.5052833527426155,0.8534574468085107,12,940,0.3123733103275299,0.0566437654197216,5.514698028564453,True,True,True
04_short_02,Short,04,0.75,0.5138077040658162,0.7995567375886525,12,940,0.7057291865348816,0.3315284252166748,2.128713846206665,True,True,True,0.6604851938185272,0.9921985815602837,12,940,0.07798926532268524,0.0024550813250243664,31.766342163085938,True,True,True,0.6451840070348112,0.9757092198581561,12,940,0.2792028486728668,0.04886675253510475,5.713552951812744,True,True,True
04_short_03,Short,04,0.75,0.2686252317704703,0.6692374465811967,16,936,0.7163900136947632,0.3314831256866455,2.161165952682495,True,True,True,0.5302430813986466,0.9746260683760682,16,936,0.054324354976415634,0.002451374428346753,22.160688400268555,True,True,True,0.42469842180739154,0.8829460470085471,16,936,0.26247817277908325,0.04830784350633621,5.433446884155273,True,True,True
04_short_04,Short,04,0.75,0.24542396639373823,0.7463828815108133,14,938,0.5068824887275696,0.33124417066574097,1.5302382707595825,True,True,True,0.2798741067321826,0.8877551020408163,14,938,0.04194873943924904,0.0024162528570741415,17.361003875732422,True,True,True,0.30661569886116097,0.7832774901005178,14,938,0.29177117347717285,0.1055673286318779,2.7638394832611084,True,True,True
04_short_05,Short,04,0.75,0.3545490501276826,0.711842731382346,18,934,0.5469473004341125,0.3315851092338562,1.6494929790496826,True,True,True,0.07355815713433546,0.8636093266714252,18,934,0.006335090380162001,0.0022932339925318956,2.7625060081481934,False,False,False,0.3389389218404188,0.727575541280038,18,934,0.23504464328289032,0.08326751738786697,2.8227651119232178,True,True,True
04_short_06,Short,04,0.75,0.2586026589113251,0.4438386524822695,12,940,0.4667969048023224,0.3320451080799103,1.405823826789856,True,True,True,0.39308193853118556,0.900886524822695,12,940,0.055463168770074844,0.0023473051842302084,23.628347396850586,True,True,True,0.26902326098427654,0.5531028368794326,12,940,0.2763712406158447,0.10991442203521729,2.5144219398498535,True,True,True
04_short_07,Short,04,0.75,0.33069523807039,0.700153579059829,16,936,0.5204264521598816,0.33145251870155334,1.5701388120651245,True,True,True,0.5730606635309341,0.9026442307692308,16,936,0.08352871239185333,0.002412450034171343,34.623878479003906,True,True,True,0.6908249767148331,0.8774038461538461,16,936,0.24206140637397766,0.06746886670589447,3.587749481201172,True,True,True
04_short_08,Short,04,0.75,0.5228651350706919,0.7669851380042463,10,942,0.576171875,0.3317478895187378,1.736776351928711,True,True,True,0.3792983111765029,0.8639065817409766,10,942,0.0762905478477478,0.002303549787029624,33.11854934692383,True,True,True,0.7204298693771204,0.8502123142250532,10,942,0.3271622657775879,0.0873713418841362,3.7445027828216553,True,True,True
04_short_09,Short,04,0.75,0.34511834047883916,0.6350177304964539,12,940,0.5090060830116272,0.3318774998188019,1.5337167978286743,True,True,True,0.039854659137414004,0.8046099290780142,12,940,0.004868489224463701,0.0022491139825433493,2.1646201610565186,False,False,False,0.34549763468995626,0.6418439716312057,12,940,0.25199094414711,0.10132567584514618,2.486940383911133,True,True,True
04_short_10,Short,04,0.75,0.5194269125769917,0.7882535460992908,12,940,0.5735677480697632,0.3314633071422577,1.7304109334945679,True,True,True,0.42318101697002364,0.9194148936170212,12,940,0.05648443102836609,0.0023479938972741365,24.056365966796875,True,True,True,0.6368915178238534,0.8585992907801419,12,940,0.2694370448589325,0.07083138078451157,3.8039214611053467,True,True,True
04_short_11,Short,04,0.75,0.27769141413226023,0.7161458333333333,16,936,0.5686848759651184,0.33133429288864136,1.7163478136062622,True,True,True,0.2949456072515249,0.8231169871794872,16,936,0.04348016157746315,0.00243374053388834,17.865501403808594,True,True,True,0.38455035960326245,0.8137019230769231,16,936,0.20463122427463531,0.055061161518096924,3.7164344787597656,True,True,True
04_short_12,Short,04,0.75,0.4553112616024167,0.8316489361702127,12,940,0.5887587070465088,0.3315422832965851,1.77581787109375,True,True,True,0.39502341793573187,0.9066489361702128,12,940,0.0665622130036354,0.002358601661399007,28.220932006835938,True,True,True,0.6137229276757903,0.9038120567375886,12,940,0.23712556064128876,0.05821530520915985,4.073250770568848,True,True,True
04_short_13,Short,04,0.75,0.26741685344085736,0.6454994658119659,16,936,0.5269368886947632,0.33149150013923645,1.5895940065383911,True,True,True,0.63695256597496,0.9725560897435898,16,936,0.08426874876022339,0.0024981372989714146,33.73250198364258,True,True,True,0.3774850048771867,0.8063568376068376,16,936,0.21176442503929138,0.062284160405397415,3.3999719619750977,True,True,True
04_short_14,Short,04,0.75,0.425009746228789,0.818192202254036,14,938,0.562686026096344,0.3313136100769043,1.6983486413955688,True,True,True,0.3028393439727065,0.9084678647578435,14,938,0.0511675588786602,0.00240638037212193,21.26320457458496,True,True,True,0.4833841085372442,0.84564422784039,14,938,0.2602383494377136,0.07432103902101517,3.5015430450439453,True,True,True
04_short_15,Short,04,0.75,0.18149213092501026,0.48188793718772305,18,934,0.5617043375968933,0.33194759488105774,1.6921476125717163,True,True,True,0.3976953433233888,0.9344515822031882,18,934,0.04399385303258896,0.0024695228785276413,17.81464958190918,False,True,True,0.33144064798845035,0.75,18,934,0.18321563303470612,0.04479772970080376,4.089841365814209,True,True,True
04_short_16,Short,04,0.75,0.13184035813082193,0.7076433121019108,10,942,0.5498698353767395,0.333163321018219,1.6504513025283813,False,True,True,0.023449712464634356,0.7723991507430997,10,942,0.002797208959236741,0.0023584605660289526,1.1860308647155762,False,False,False,0.1316723296569344,0.7125265392781316,10,942,0.186801478266716,0.06831958889961243,2.7342300415039062,False,True,True
04_short_17,Short,04,0.75,0.3728033176435544,0.6740405117270789,14,938,0.575799822807312,0.33168283104896545,1.7359952926635742,True,True,True,0.20712009393400777,0.8723728297289065,14,938,0.027611402794718742,0.002317533828318119,11.914084434509277,True,True,True,0.3826396732710945,0.7063661285409687,14,938,0.22688522934913635,0.06606671959161758,3.434183120727539,True,True,True
04_short_18,Short,04,0.75,0.28360849224431534,0.7731704059829061,16,936,0.591064453125,0.33122995495796204,1.7844535112380981,True,True,True,0.29065578227280475,0.8985710470085471,16,936,0.03347480297088623,0.00230376492254436,14.530418395996094,True,True,True,0.34676786315211655,0.8394097222222223,16,936,0.24318496882915497,0.06611207872629166,3.6783740520477295,True,True,True
04_short_19,Short,04,0.75,0.2199648142263109,0.7293599809659765,18,934,0.5546875,0.33119478821754456,1.6748074293136597,True,True,True,0.4186126388810433,0.8999524149417084,18,934,0.05243426561355591,0.0022938481997698545,22.858551025390625,True,True,True,0.4043569692431686,0.8342850344991672,18,934,0.1988544762134552,0.05233902856707573,3.7993531227111816,True,True,True
04_short_20,Short,04,0.75,0.3492794882545841,0.7184840425531915,12,940,0.6404079794883728,0.33153533935546875,1.9316431283950806,True,True,True,0.35823280928875584,0.8840425531914894,12,940,0.05869680643081665,0.002464361721649766,23.818166732788086,True,True,True,0.3574854701523327,0.7658687943262411,12,940,0.2679387629032135,0.06010138615965843,4.4581122398376465,True,True,True
05_short_01,Short,05,0.75,0.35035475860217025,0.6583972953216375,12,912,0.574327290058136,0.3910019099712372,1.4688606262207031,True,True,True,0.030104764167227176,0.7840826023391813,12,912,0.004719109274446964,0.004032602533698082,1.170238733291626,False,False,False,0.31071414137073927,0.6679459064327486,12,912,0.2372751086950302,0.09796015918254852,2.422159194946289,True,True,True
05_short_02,Short,05,0.75,0.5308434153457897,0.8173413566739607,10,914,0.8296874761581421,0.3909370005130768,2.122304916381836,True,True,True,0.2806849046403473,0.8914660831509846,10,914,0.06213892623782158,0.00434744032099843,14.293191909790039,True,True,True,0.5117878669039084,0.8314004376367615,10,914,0.31739816069602966,0.05888034403324127,5.390561103820801,True,True,True
05_short_03,Short,05,0.75,0.6239095851481172,0.8719365426695843,10,914,0.9123698472976685,0.39094552397727966,2.333751916885376,True,True,True,0.2508343052075076,0.9591903719912473,10,914,0.052483391016721725,0.004205884411931038,12.478535652160645,True,True,True,0.5808760744238083,0.9448577680525163,10,914,0.34153860807418823,0.05686463788151741,6.006167411804199,True,True,True
05_short_04,Short,05,0.75,0.38288343809855324,0.7690737833594976,14,910,0.7632068991661072,0.39083388447761536,1.9527654647827148,True,True,True,0.3260811708591663,0.9248037676609104,14,910,0.0513765811920166,0.004209939856082201,12.203612327575684,True,True,True,0.43402681913468777,0.850392464678179,14,910,0.2518289387226105,0.04920333996415138,5.118125915527344,True,True,True
05_short_05,Short,05,0.75,0.2654793761233395,0.546235380116959,12,912,0.7021484375,0.391304612159729,1.7943781614303589,True,True,True,0.03908267705455638,0.7981542397660819,12,912,0.009545124135911465,0.004051497671753168,2.3559463024139404,False,False,False,0.2654989763226648,0.5856176900584795,12,912,0.17357610166072845,0.05100925266742706,3.4028351306915283,True,True,True
05_short_06,Short,05,0.75,0.4284885227896968,0.674342105263158,12,912,0.889974057674408,0.3913017511367798,2.274393320083618,True,True,True,0.3703023400216949,0.9469115497076024,12,912,0.09130337834358215,0.004652388859540224,19.62501335144043,True,True,True,0.5360254504639896,0.8402777777777778,12,912,0.25996026396751404,0.04186422750353813,6.209601879119873,True,True,True
05_short_07,Short,05,0.75,0.6274894646501346,0.7837870983566348,18,906,0.9131945371627808,0.3911208212375641,2.3348145484924316,True,True,True,0.2179164433090988,0.8971670345842532,18,906,0.03348592668771744,0.004271193873137236,7.839930057525635,True,True,True,0.5835061079537713,0.8912190336031396,18,906,0.2853241562843323,0.05014606565237045,5.689859867095947,True,True,True
05_short_08,Short,05,0.75,0.5288088562006753,0.7399890590809628,10,914,0.9516927599906921,0.39095836877822876,2.434256076812744,True,True,True,0.3044466219952965,0.8761487964989059,10,914,0.06186810880899429,0.00417510187253356,14.818315505981445,True,True,True,0.5020570937318642,0.7428884026258205,10,914,0.27658334374427795,0.04269357770681381,6.478334426879883,True,True,True
05_short_09,Short,05,0.75,0.313278377293149,0.7558477237048666,14,910,0.97163325548172,0.3908925950527191,2.4856784343719482,True,True,True,0.28027414090388364,0.8813186813186813,14,910,0.06389421969652176,0.004721101373434067,13.533726692199707,True,True,True,0.41995923048462125,0.8607535321821036,14,910,0.22950227558612823,0.033887919038534164,6.772390365600586,True,True,True
05_short_10,Short,05,0.75,0.6163800263489517,0.8305131004366813,8,916,0.9480794072151184,0.39310550689697266,2.4117684364318848,True,True,True,0.07799725209089944,0.9209879912663755,8,916,0.022492147982120514,0.004174793139100075,5.387597560882568,False,False,False,0.46027497904414577,0.8533024017467248,8,916,0.27030956745147705,0.04895111918449402,5.522028923034668,True,True,True
06_short_01,Short,06,0.75,0.619945294465208,0.8342978982637832,14,938,0.726748526096344,0.36358246207237244,1.9988547563552856,True,True,True,0.4419637971531156,0.8440450807188549,14,938,0.09747663885354996,0.0038577402010560036,25.267744064331055,True,True,True,0.6657545373704834,0.8611787998781603,14,938,0.2749432623386383,0.057532817125320435,4.77889347076416,True,True,True
06_short_02,Short,06,0.75,0.3659529272925037,0.7472043778253629,18,934,0.6716580390930176,0.36385977268218994,1.8459255695343018,True,True,True,0.18454426826005887,0.7868189388532001,18,934,0.02797546610236168,0.0034819531720131636,8.03439712524414,True,True,True,0.38284598883130894,0.7862836069474184,18,934,0.2003995031118393,0.05115726962685585,3.9173214435577393,True,True,True
06_short_03,Short,06,0.75,0.36772829994723266,0.7848479720200824,19,933,0.8005757331848145,0.3636678159236908,2.201392889022827,True,True,True,0.590474299594815,0.975573983189485,19,933,0.07640136778354645,0.004058792255818844,18.823627471923828,True,True,True,0.6528253999215179,0.9281886387995713,19,933,0.24498404562473297,0.04046988487243652,6.053488731384277,True,True,True
06_short_04,Short,06,0.75,0.4407443260107038,0.8205528480048736,14,938,0.7711123824119568,0.36420854926109314,2.117227554321289,True,True,True,0.2149724030610981,0.8279013097776424,14,938,0.03449308127164841,0.00357419578358531,9.650561332702637,False,True,True,0.4940388141862759,0.9106762107828206,14,938,0.24476583302021027,0.047998055815696716,5.099493980407715,True,True,True
06_short_05,Short,06,0.75,0.5625807230868557,0.8960992907801418,12,940,1.0208333730697632,0.36368295550346375,2.806932210922241,True,True,True,0.40622294448957474,0.911258865248227,12,940,0.05864958465099335,0.0035502989776432514,16.519575119018555,True,True,True,0.70754895961975,0.9113475177304964,12,940,0.33341923356056213,0.043853312730789185,7.603055000305176,True,True,True
06_short_06,Short,06,0.75,0.5987650983941705,0.8483457844183564,15,937,0.7902777194976807,0.3640371859073639,2.170870780944824,True,True,True,0.07348306981022058,0.776378512984703,15,937,0.012619084678590298,0.0033587804064154625,3.757035493850708,False,False,False,0.5341875195727924,0.8275346851654215,15,937,0.2640969157218933,0.06068289279937744,4.352080821990967,True,True,True
06_short_07,Short,06,0.75,0.431224383484495,0.7580597192481561,18,934,0.8667534589767456,0.36390021443367004,2.3818438053131104,True,True,True,0.3569610010412123,0.9364739471805853,18,934,0.041823919862508774,0.003733742982149124,11.201579093933105,True,True,True,0.5130651040486511,0.8643231025458005,18,934,0.26392799615859985,0.04323754087090492,6.104138374328613,True,True,True
06_short_08,Short,06,0.75,0.7314198917031864,0.8106946188774031,11,941,1.040482997894287,0.3643854558467865,2.8554461002349854,True,True,True,0.3324549717852617,0.9288957588638779,11,941,0.05235614627599716,0.0035837905015796423,14.609115600585938,True,True,True,0.7711323042427898,0.8758574050816347,11,941,0.4914083182811737,0.06935563683509827,7.0853400230407715,True,True,True
06_short_09,Short,06,0.75,0.4342855382995445,0.683860844017094,16,936,0.812255859375,0.3640992343425751,2.2308640480041504,True,True,True,0.18533068269200928,0.8068242521367521,16,936,0.03204920142889023,0.0034230072051286697,9.362854957580566,True,True,True,0.4687834287814897,0.6873664529914529,16,936,0.17788998782634735,0.03540736436843872,5.024094581604004,True,True,True
06_short_10,Short,06,0.75,0.5975340891790153,0.8804827901309777,14,938,0.7965960502624512,0.3633423447608948,2.1924118995666504,True,True,True,0.26716272616845843,0.7854858361254949,14,938,0.04960603266954422,0.0036064221058040857,13.754880905151367,True,True,True,0.6564693409155714,0.8963600365519343,14,938,0.30530038475990295,0.060406576842069626,5.054090976715088,True,True,True
06_short_11,Short,06,0.75,0.5143351252654742,0.777123483226267,18,934,0.7254050970077515,0.3635963201522827,1.9950836896896362,True,True,True,0.4628737501617463,0.9246966452533905,18,934,0.07380790263414383,0.003842049976810813,19.21050453186035,True,True,True,0.5976770631128095,0.8371996193195337,18,934,0.3209937810897827,0.0676535964012146,4.744666576385498,True,True,True
07_short_01,Short,07,0.75,0.5048228044338812,0.8160445601851851,24,1152,0.8474392890930176,0.39358067512512207,2.1531527042388916,True,True,True,0.10778865746431698,0.7550636574074074,24,1152,0.02364521659910679,0.005390881095081568,4.386144638061523,False,True,True,0.3605920272533586,0.8472583912037036,24,1152,0.19754819571971893,0.04612056538462639,4.283298969268799,True,True,True
07_short_02,Short,07,0.75,0.45657502893787927,0.8075535092085615,28,1148,0.8879742622375488,0.3935580849647522,2.256272554397583,True,True,True,0.0596069914246731,0.764963912394226,28,1148,0.011936183087527752,0.0054289489053189754,2.198615550994873,False,False,False,0.3248836908399447,0.82715281234445,28,1148,0.15491564571857452,0.0382421612739563,4.0509114265441895,True,True,True
07_short_03,Short,07,0.75,0.43028900533186065,0.7958080150462963,24,1152,0.801866352558136,0.39340099692344666,2.038292646408081,True,True,True,0.17284804994842454,0.8671875,24,1152,0.031797196716070175,0.0053948271088302135,5.894007205963135,False,True,True,0.4249906929103775,0.858543113425926,24,1152,0.2545987069606781,0.06064477190375328,4.1981964111328125,True,True,True
07_short_04,Short,07,0.75,0.3425033268463634,0.602095478178667,22,1154,0.7185132503509521,0.39397385716438293,1.8237587213516235,True,True,True,0.10812436803068717,0.838663935717662,22,1154,0.023569202050566673,0.005327965132892132,4.423671722412109,False,False,True,0.32304799344956314,0.7088388214904678,22,1154,0.2421882003545761,0.07024843990802765,3.4475953578948975,True,True,True
07_short_05,Short,07,0.75,0.3163714482307321,0.607551934581968,29,1147,0.9031968712806702,0.39405789971351624,2.292041063308716,True,True,True,0.09410658243259738,0.8382286624778282,29,1147,0.016664791852235794,0.005625749006867409,2.9622316360473633,False,True,True,0.2654144329994363,0.7486696930523404,29,1147,0.1608346402645111,0.03766423836350441,4.270220756530762,True,True,True
07_short_06,Short,07,0.75,0.3076632560038392,0.6028640580879387,37,1139,0.8014146685600281,0.3939390778541565,2.0343618392944336,True,True,True,0.19016028957774544,0.8491801722706025,37,1139,0.028001250699162483,0.005596305709332228,5.003517150878906,False,True,True,0.3301906667276266,0.7869397052891346,37,1139,0.16412872076034546,0.03948475047945976,4.156761646270752,True,True,True
07_short_07,Short,07,0.75,0.4114091052016271,0.8078342013888888,24,1152,0.78857421875,0.39335352182388306,2.004746913909912,True,True,True,0.10119154437078513,0.7829861111111112,24,1152,0.02187727391719818,0.0053728739731013775,4.071795463562012,False,False,True,0.3636510084931474,0.8062065972222221,24,1152,0.22338415682315826,0.05765191838145256,3.874704122543335,True,True,True
07_short_08,Short,07,0.75,0.37166758894315527,0.8197573656845754,22,1154,0.9289180636405945,0.3935868442058563,2.3601348400115967,True,True,True,0.08655274189856521,0.8563100677485426,22,1154,0.019197357818484306,0.0054044704884290695,3.5521209239959717,False,False,True,0.3896422509507916,0.8824641562943124,22,1154,0.1898282915353775,0.041334368288517,4.592504024505615,True,True,True
07_short_09,Short,07,0.75,0.4285448977209674,0.6949429497112269,31,1145,0.917212724685669,0.3939490020275116,2.3282525539398193,True,True,True,0.13687080147197192,0.8659811241019862,31,1145,0.023087728768587112,0.005647218786180019,4.0883307456970215,False,True,True,0.3553465839551299,0.834061135371179,31,1145,0.19014021754264832,0.041194405406713486,4.615679740905762,True,True,True
